Name,IGDB_Name,Aggregated_Rating,Age_Ratings_IDs
Monster Jam,Monster Jam,20.0,[73291]
Gyakuten Saiban 2,Gyakuten Saiban 2,,[]
Eragon,Eragon,54.125,"[69936, 55696]"
Micro Machines,Micro Machines V3,,[145507]
Detective Barbie: The Mystery Cruise,Detective Barbie: The Mystery Cruise,,[69731]
Jim Henson's the Muppets: On With the Show!,,,
Desire,Desire,,[]
Valhalla Knights: Eldar Saga,Valhalla Knights: Eldar Saga,33.5,"[2862, 79295]"
Lips: I Love The 80s,Lips: I Love the 80's,70.0,[4047]
Monster Hunter Diary: Poka Poka Airou Village DX,Monster Hunter Diary: Poka Poka Palico Village DX,,[100235]
Frank Thomas Big Hurt Baseball,Frank Thomas Big Hurt Baseball,,[68704]
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,,"[70506, 87055]"
Power Pro Kun Pocket 8,Pawapuro-kun Pocket 8,,[]
Sid Meier's Pirates!,Sid Meier's Pirates!,,"[109216, 123138, 123139, 60369, 110418, 8756, 98716]"
Enclave,Enclave,81.0,"[477, 124021, 96749]"
Pro Yaky? Spirits 2014,,,
Dino Crisis 3,Dino Crisis 3,30.0,[3194]
Syberia,Syberia,,"[123941, 123945, 4937, 132813, 97006, 132815, 132814, 97005, 190419, 55859, 48278, 107286, 102265, 33114]"
Zoobles! Spring to Life!,Zoobles! Spring to Life!,,"[6666, 6667]"
The King of Fighters '94 (CD),,,
The Walking Dead: Season Two,The Walking Dead: Season Two,81.13888888888889,"[38243, 111019, 125532, 4292]"
Master Jin Jin's IQ Challenge,Master Jin Jin's IQ Challenge,,[66134]
Create,Create,60.0,[2429]
Barbie Explorer,Barbie: Explorer,43.13649677797305,[1477]
Rango: The Video Game,Rango,60.0,"[55808, 48412]"
Power Gig: Rise of the SixString,Power Gig: Rise of the SixString,52.0,[4115]
Transformers: Prime,Transformers Prime: The Game,51.66666666666666,"[13281, 12278]"
Agile Warrior F-111X,Agile Warrior F-111X,,[72479]
NCIS,NCIS,56.5,"[16416, 81564]"
Jikkyou Powerful Pro Yakyuu Wii,,,
Reality Fighters,Reality Fighters,63.33333333333334,"[105601, 105602, 105603, 105604, 105605, 105606, 190863]"
Dynasty Warriors 7: Empires,Dynasty Warriors 7: Empires,65.0,[84590]
Cabela's African Safari,Cabela's African Safari,75.0,[49546]
Ben 10 Galactic Racing,Ben 10: Galactic Racing,70.0,[48562]
Super Puzzle Fighter II Turbo,Super Puzzle Fighter II Turbo,85.0,"[162683, 72967]"
Ninjatown,Ninjatown,74.0,"[23784, 59660]"
Star Wars: Jedi Power Battles,Star Wars: Jedi Power Battles,,[]
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,,,
Hard Rock Casino,Hard Rock Casino,30.0,[21426]
Space Venus starring Morning Musume,Space Venus starring Morning Musume.,,[]
To Heart,To Heart,,[]
Wild ARMs XF,Wild Arms XF,,"[107593, 107594, 5603, 36413]"
Doukyuusei,Doukyuusei 2,,[]
RockMan & Forte,Rockman & Forte FC,,[]
Persona 4: Arena Ultimax,Persona 4 Arena Ultimax: P4A Story,,"[189989, 177126, 177127, 177125, 176426, 96715, 50205]"
Science Papa,Science Papa,20.0,[58498]
Yu-Gi-Oh! Nightmare Troubadour (JP sales),,,
MySims Collection,MySims Collection,,[90335]
Cities: Skylines,Cities: Skylines,76.23076923076923,"[190592, 103473, 31995, 116390]"
Ape Escape Academy (jp sales),,,
FIFA 06 Soccer,FIFA Soccer 06,,[]
4x4 EVO 2,4x4 EVO 2,46.0,[3087]
X-Blades,X-Blades,47.0,"[4201, 4202, 66974, 66975]"
Pro Yakyuu Netsu Star 2006,,,
The History Channel: Civil War - A Nation Divided,The History Channel: Civil War - A Nation Divided,50.0,[4019]
Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,,,
Cyber Sled,Cyber Sled,50.0,[170863]
Puyo Puyo!! 20th Anniversary,Puyo Puyo!! 20th Anniversary,80.0,[95784]
Famista Returns,Pro Yakyuu Famista Returns,,[97451]
Bust-A-Move Deluxe,Bust-a-Move: Deluxe,60.0,"[64529, 64530, 64531, 64532]"
I Spy: Universe,I Spy Universe,,[16485]
Shining Soul,Shining Soul,40.0,"[99584, 65501]"
Littlest Pet Shop: Spring,Littlest Pet Shop: Spring,,[71087]
The Amazing Race,The Amazing Race,,[60279]
Alvin and the Chipmunks,Alvin and the Chipmunks,20.0,[73380]
Let's Cheer,Let's Cheer!,40.0,[48708]
In the Hunt,,,
Daytona USA Championship Circuit Edition,Daytona USA: Championship Circuit Edition,,[72252]
BlazBlue: Chrono Phantasma Extend,BlazBlue: Chrono Phantasma Extend,85.0,"[105908, 105909, 105910, 105911, 187833, 67355]"
Alone in the Dark: Inferno,Alone in the Dark: Inferno,75.0,"[72164, 167966]"
Rogue Warrior,Rogue Warrior,54.0,"[98464, 98465, 189278, 63497]"
Singstar: Ultimate Party,SingStar: Ultimate Party,40.0,"[15507, 15508]"
Fear Factor: Unleashed,Fear Factor: Unleashed,40.0,[61586]
Vampire Moon: The Mystery of the Hidden Sun,Vampire Moon: The Mystery of the Hidden Sun,62.5,[59989]
Paws & Claws: Pet Vet 2,Paws and Claws: Pet Vet 2,,[73791]
G.I. Joe: The Rise of Cobra,G.I. Joe: The Rise of Cobra,46.66666666666666,"[2527, 79943]"
BIT.TRIP SAGA,Bit.Trip Saga,77.5,"[16539, 67477, 35454]"
Touch My Katamari,Touch My Katamari,62.5,"[197574, 197575, 197576, 188329, 197577, 28669]"
MotoGP '06,MotoGP '06,79.0,"[72729, 67871]"
Houshinengi,,,
7th Dragon,7th Dragon,80.0,[]
Pet Pals: Animal Doctor,Pet Pals: Animal Doctor,,[64549]
LEGO Island Xtreme Stunts,Island Xtreme Stunts,69.85149474655509,"[48784, 7813, 48782, 48783]"
Cruise Ship Vacation Games,Cruise Ship Vacation Games,,[58529]
Yu-Gi-Oh! GX: Tag Force,Yu-Gi-Oh! GX Tag Force,82.16853669393304,[65342]
Gourmet Chef: Cook Your Way to Fame,,,
Learn Math,Learn Math,,[71126]
Nitrobike,Nitrobike,41.0,[2708]
Magnetica,Magnetica,65.0,[19380]
World Soccer Winning Eleven 9 Bonus Pack,,,
UEFA Euro 2004: Portugal,UEFA Euro 2004: Portugal,77.0,"[19513, 76395]"
Hot Wheels: World Race,Hot Wheels World Race,,[131595]
Scene It? Bright Lights! Big Screen!,Scene It? Bright Lights! Big Screen!,44.33333333333334,[2763]
Shining Resonance,Shining Resonance,,[]
World Tour Soccer 2002,World Tour Soccer 2002,82.0,[21256]
Interactive Sampler Disc 6,,,
Let's Play Ballerina,Let's Play Ballerina,,"[44480, 71111]"
Wild Earth: African Safari,Wild Earth: African Safari,,"[36088, 36087]"
Apex,Apex,86.5,[3101]
Kamen Rider Battle: Ganbaride,Kamen Rider Battle: Ganbaride Card Battle Taisen,,[145314]
Tomb Raider: The Prophecy,Tomb Raider: The Prophecy,60.0,[59755]
Vampire Night,Vampire Night,40.0,[61768]
Kororinpa: Marble Mania,Kororinpa: Marble Mania,,[66219]
Open Season,Open Season,,"[137726, 137727]"
Guilty Gear,Guilty Gear,79.03254131016584,"[75568, 91664, 99460, 58772]"
Game Party: Champions,Game Party Champions,,"[2531, 12295]"
Divinity II: The Dragon Knight Saga,Divinity II: The Dragon Knight Saga,80.0,"[48610, 16615]"
Mary-Kate and Ashley: Crush Course,Mary-Kate & Ashley: Crush Course,,[3294]
Disney's Cinderella: Magical Dreams,Disney's Cinderella: Magical Dreams,,"[49105, 60367]"
Top Shot Arcade,Top Shot: Arcade,,[75836]
Imagine: Fashion Stylist,Imagine: Fashion Stylist,,[4764]
Red Orchestra 2: Heroes of Stalingrad,Red Orchestra 2: Heroes of Stalingrad,70.44974592682675,[60162]
Deepak Chopra's Leela,Deepak Chopra's Leela,60.0,[48617]
Salt Lake 2002,Salt Lake 2002,,[144772]
ESPN MLB Baseball,ESPN MLB Baseball,,[6133]
NCIS,NCIS,56.5,"[16416, 81564]"
Little League World Series Baseball 2009,Little League World Series Baseball 2009,,[14638]
Gladius,Gladius,89.66666666666667,"[120992, 120993, 120994, 32475]"
Queen's Gate: Spiral Chaos,Queen's Gate: Spiral Chaos,,[50125]
Nayuta no Kiseki,Nayuta no Kiseki,,"[83716, 164877, 164879]"
Back At The Barnyard: Slop Bucket Games,Back at the Barnyard: Slop Bucket Games,,[4843]
Quick Yoga Training,Quick Yoga Training,,[17977]
Fashion Studio: Paris Collection,Fashion Studio: Paris Collection,,[17495]
Legendary,Legendary,52.5,[48492]
Backyard Soccer,Backyard Soccer,39.74399508897761,"[71781, 73407]"
Final Fantasy XI: Rise of the Zilart,Final Fantasy XI: Rise of the Zilart,,[18174]
Nobunaga no Yabou: Tendou,Nobunaga's Ambition: Tendou,,[179839]
Medalot 7,,,
Bio FREAKS,Bio F.R.E.A.K.S.,63.2640011210549,[71739]
Castlevania Chronicles,Castlevania Chronicles,79.85704552276259,[112503]
Suzumiya Haruhi no Tomadoi,Suzumiya Haruhi no Tomadoi,,[47350]
MLB Power Pros 2008,MLB Power Pros 2008,71.0,[2650]
NHL 2K8,NHL 2K8,70.25,[70024]
Dokapon Kingdom,Dokapon Kingdom,62.66666666666666,[59672]
Bratz,Bratz,,"[101424, 102193, 20099]"
Go Play: Circus Star,Go Play Circus Star,,[71370]
King Arthur,King Arthur,52.5,[80785]
Winter Stars,Winter Stars,70.0,"[105019, 105020, 48347]"
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 1: CR Shinseiki Evangelion,,,
The Guy Game,The Guy Game,,[3239]
Rurouni Kenshin: Enjou! Kyoto Rinne,"Rurouni Kenshin: Meiji Kenkaku Romantan - Enjou, Kyoto Rinne!",,[]
Suikoden: Tsumugareshi Hyakunen no Toki,Genso Suikoden: Tsumugareshi Hyaku-nen no Toki,,[]
Baseball Advance,Baseball Advance,80.0,[3564]
Shonen Jump's One Piece: Grand Battle,,,
Retro Atari Classics,Retro Atari Classics,40.0,"[58488, 8235]"
NHL 2K9,NHL 2K9,70.75,"[67994, 48539]"
Pro Yaky? Spirits 6,,,
Freddi Fish: ABC under the sea,Freddi Fish: ABC's Under the Sea,,[1827]
Puzzle Kingdoms,Puzzle Kingdoms,,[82099]
Shovel Knight,Shovel Knight,88.94736842105263,"[33040, 96762, 124459, 189975]"
Hyperdimension Idol Neptunia PP,Hyperdimension Neptunia: Producing Perfection,38.33333333333334,"[6688, 190179]"
Paperboy / Rampage,Paperboy / Rampage,,[73461]
Shiren the Wanderer 4 - God's Eye and the Demon's Navel,,,
Ben 10 Galactic Racing,Ben 10: Galactic Racing,70.0,[48562]
Sentou Kokka Air Land Battle,Sentou Kokka - Air Land Battle,,[]
NTRA Breeders' Cup World Thoroughbred Championships,,,
Hulk Hogan's Main Event,Hulk Hogan's Main Event,30.0,[48106]
Transformers: Devastation,Transformers: Devastation,75.2,"[191180, 63220, 63221, 63222, 114585]"
Euro Truck Simulator 2,Euro Truck Simulator 2,87.5,"[89024, 89025, 19993, 89023]"
Ys: The Ark of Napishtim,Ys VI: The Ark of Napishtim,,"[151522, 106472, 106473, 106474, 106475, 71023, 71549]"
Brain Assist,Brain Assist,66.5,"[74269, 74270, 18079]"
Azure Dreams,Azure Dreams,32.00428240943599,[72533]
Rumble Roses XX,Rumble Roses XX,58.33333333333334,"[4136, 91563, 109228]"
Space Camp,Space Camp,,[78634]
SingStar Latino,SingStar: Latino,,[66443]
Bakugan: Battle Trainer,Bakugan: Battle Trainer,,[16891]
Phantom Brave: We Meet Again,Phantom Brave: We Meet Again,,[59318]
Monster Rancher DS,Monster Rancher DS,79.0,[65179]
Kurt Warner's Arena Football Unleashed,Kurt Warner's Arena Football Unleashed,,[34554]
Suite PreCure: Melody Collection,Suite PreCure: Melody Collection,,[157821]
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs King Abaddon,80.0,"[62017, 168194]"
NHL 2K9,NHL 2K9,70.75,"[67994, 48539]"
Venetica,Venetica,46.66666666666666,"[4182, 4183]"
Disney's Kim Possible: Kimmunicator,Disney's Kim Possible: Kimmunicator,65.0,"[55657, 35887]"
Rogue Ops,Rogue Ops,40.0,[65521]
NBA Hoopz,NBA Hoopz,,"[6835, 6836]"
Transworld Surf,TransWorld Surf,74.0,[28478]
Rugby 15,Rugby 15,20.0,[45488]
Castrol Honda Superbike Racing,Castrol Honda Superbike Racing,,[88877]
History Civil War: Secret Missions,History Civil War: Secret Missions,80.0,[76764]
Army Men: Green Rogue,Army Men: Green Rogue,51.89479332120786,"[29352, 29353]"
Over the Hedge: Hammy Goes Nuts!,Over the Hedge: Hammy Goes Nuts!,40.0,[65365]
Fatal Inertia,Fatal Inertia,58.0,[48082]
Superman: The Man of Steel,Superman: The Man of Steel,,[3440]
Ken to Mahou to Gakuen Mono. 3,Ken to Mahou to Gakuen Mono. 3,,[47883]
Greg Hastings Paintball 2,Greg Hastings Paintball 2,65.0,[48744]
The Flintstones: Bedrock Bowling,The Flintstones: Bedrock Bowling,,[79445]
Teenage Mutant Ninja Turtles: Danger of the Ooze,Teenage Mutant Ninja Turtles: Danger of the Ooze,30.0,"[190417, 8619]"
Chicken Run,Chicken Run,,[]
Scene It? Bright Lights! Big Screen!,Scene It? Bright Lights! Big Screen!,44.33333333333334,[2763]
Pro Baseball Spirits 2015,,,
Shining Force III,Shining Force III,79.37493011293748,[78197]
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,,,
Tales of the Heroes: Twin Brave,Tales of the Heroes: Twin Brave,,"[106436, 106437]"
WWE Survivor Series,WWE Survivor Series,,[3832]
Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,,,
Super Robot Wars BX,Super Robot Wars BX,,[99917]
Nagano Winter Olympics '98,Nagano Winter Olympics '98,51.38012508439861,[1670]
Destroy All Humans! Path of the Furon,Destroy All Humans! Path of the Furon,30.0,[70107]
Winning Post 5,Winning Post 5,,[]
Star Wars: Lethal Alliance,Star Wars: Lethal Alliance,,[70143]
Midnight Mysteries: The Edgar Allan Poe Conspiracy,Midnight Mysteries: The Edgar Allan Poe Conspiracy,60.0,[62039]
All Star Cheer Squad 2,All Star Cheer Squad 2,,[59350]
Frogger Beyond,Frogger Beyond,62.0,[1972]
RPG Maker II,RPG Maker II,,[58167]
SpongeBob's Surf & Skate Roadtrip,SpongeBob's Surf & Skate Roadtrip,,[169090]
Destruction Derby Arenas,Destruction Derby: Arenas,71.0,[65729]
The Unholy War,The Unholy War,,[70536]
Chuck E. Cheese's Game Room,,,
Wantame Music Channel: Doko Demo Style,,,
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,50.0,[131602]
Shaman King: Power of Spirit,Shaman King: Power of Spirit,,[65807]
Eat Lead: The Return of Matt Hazard,Eat Lead: The Return of Matt Hazard,46.25,[48504]
Attack on Titan (KOEI),,,
Soccer Tsuku DS: World Challenge 2010,Soccer Tsuku DS: World Challenge 2010,,[]
Family Fortunes,Family Fortunes,,[17071]
Megamind: The Blue Defender,Megamind: The Blue Defender,,"[70658, 13247]"
Contra III: The Alien Wars,Contra III: The Alien Wars,80.66458478498264,"[47210, 50651, 49234, 27202]"
Dead to Rights: Reckoning,Dead to Rights: Reckoning,,[61883]
Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,,,
Amagami,Amagami,,[]
Diablo II,Diablo II,90.0,"[5114, 33452, 81822]"
NBA 08,NBA 08,62.0,"[168160, 4268]"
The Smurfs 2,The Smurfs 2,59.33333333333334,"[13220, 167245, 48303]"
NeverDead,NeverDead,48.125,"[69802, 187868]"
No Fear Downhill Mountain Biking,No Fear Downhill Mountain Biking,70.25466663676907,[2334]
Fire ProWrestling,Fire ProWrestling Z,82.0,[]
Eternal Poison (JP sales),,,
Naruto Shippuden: Kizuna Drive,Naruto Shippuden: Kizuna Drive,65.0,"[55813, 105779, 105780, 105781, 105782, 190719]"
The IdolM@ster: One for All,The Idolmaster: One For All,,[]
Indianapolis 500 Legends,Indianapolis 500 Legends,100.0,[66342]
Illusion of Gaia,Illusion of Gaia,81.0929538029891,[]
Steel Battalion: Heavy Armor,Steel Battalion: Heavy Armor,44.33333333333334,"[49568, 5907]"
Academy of Champions: Soccer,Academy of Champions: Soccer,74.0,"[168072, 64932, 165791]"
Sally's Salon,Sally's Salon,,[184814]
The Oregon Trail,The Oregon Trail,,[73107]
Disruptor,Disruptor,80.0,[78359]
NBA Ballers: Chosen One,NBA Ballers: Chosen One,49.8,"[4090, 81747, 48442]"
Lovely Lisa and Friends,Lovely Lisa and Friends,,[16948]
Hasbro Family Fun Pack,Hasbro Family Fun Pack,70.0,"[110866, 128300, 108374, 61071]"
Shrek Smash n' Crash Racing,Shrek Smash n' Crash Racing,,[137761]
Under Night In-Birth,Under Night In-Birth Exe:Late,80.0,"[63626, 42211, 94603]"
Drakengard 2,Drakengard 2,63.0,"[28110, 28111]"
Grand Knights History,Grand Knights History,,[]
Harvest Moon DS (jp sales),,,
Summon Night: Twin Age,Summon Night: Twin Age,62.5,[66062]
Sin and Punishment,Sin and Punishment,80.42940798475776,"[40304, 47451, 49182]"
NBA Jam 2000,NBA Jam 2000,,[1676]
Castlevania: Legacy of Darkness,Castlevania: Legacy of Darkness,53.66037396006636,"[49133, 71677]"
Just Dance: Disney Party,Just Dance: Disney Party,70.0,[49436]
Cabela's Alaskan Adventure,Cabela's Alaskan Adventures,40.0,[48764]
Rango: The Video Game,Rango,60.0,"[55808, 48412]"
Shimano Xtreme Fishing,Shimano Xtreme Fishing,,[67659]
The History Channel: Great Battles - Medieval,The History Channel: Great Battles Medieval,60.0,"[4589, 4590]"
Rally Fusion: Race of Champions,Rally Fusion: Race of Champions,,[3363]
Barbie and the Three Musketeers,,,
The House of the Dead,The House of the Dead,67.41029248737077,[188379]
DreamWorks Super Star Kartz,DreamWorks Super Star Kartz,75.0,[188405]
RealSports Volleyball,RealSports Volleyball,,[]
Smart Boy's Gameroom,Smart Boy's Gameroom,,"[20211, 20212]"
NightCaster,NightCaster II: Equinox,,[69119]
RollerCoaster Tycoon,RollerCoaster Tycoon 3,83.75,"[190048, 6625, 12784]"
Nicktoons: MLB,Nicktoons MLB,60.0,[63669]
Digimon Racing,Digimon Racing,30.54219519415583,[65717]
Ape Escape 3,Ape Escape 3,63.33333333333334,[61694]
Green Lantern: Rise of the Manhunters,Green Lantern: Rise of the Manhunters,80.0,[188594]
"Crouching Tiger, Hidden Dragon","Crouching Tiger, Hidden Dragon",55.0,"[137817, 137818, 137819]"
Last Bronx,Last Bronx,,"[179490, 80740, 179338]"
Iridion II,Iridion II,82.0,[65952]
Momotaro Douchuuki,Momotaro Douchuuki,,[]
Brothers: A Tale of Two Sons,Brothers: A Tale of Two Sons,83.4375,"[103239, 188973, 126545, 49298, 123835, 123836, 98269]"
Whiplash,Whiplash,55.5,"[72833, 3497]"
BlazBlue: Continuum Shift II,BlazBlue: Continuum Shift II,70.19072542612535,"[99666, 33690, 187823]"
Backyard Sports Football: Rookie Rush,Backyard Sports Football: Rookie Rush,,[88305]
Warcraft III: Reign of Chaos,Warcraft III: Reign of Chaos,93.0,"[81824, 188912, 81831]"
Farming Simulator 2011,Farming Simulator 2011,71.89086252218652,"[191189, 11670]"
Margot's Word Brain,Margot's Word Brain,,"[59648, 159931, 159932]"
Spider-Man: Battle for New York,Spider-Man: Battle for New York,70.0,[3767]
Pop'n Music Portable,Pop'n Music Portable,,[]
Nintendo Puzzle Collection,Nintendo Puzzle Collection,80.0,"[48793, 48794]"
Borderlands: Double Game Add-On Pack,Borderlands Double Game Add-On Pack,,"[36272, 59860]"
Otogi: Myth of Demons,Otogi: Myth of Demons,77.0,"[65218, 120909]"
The Price is Right 2010 Edition,The Price is Right: 2010 Edition,,[58527]
Army Men: Soldiers of Misfortune,Army Men: Soldiers of Misfortune,,"[59697, 17981]"
Alter Echo,Alter Echo,62.5,"[139789, 3094]"
Walt Disney Pictures Presents: The Wild,,,
Puzzle de Harvest Moon,Puzzle de Harvest Moon,40.0,[65018]
Reader Rabbit Kindergarten,Reader Rabbit: Kindergarten,,[]
Onechanbara: Bikini Samurai Squad,Onechanbara: Bikini Samurai Squad,70.0,"[168164, 151600, 190320, 151602, 105077, 105078]"
Metal Max 3,Metal Max 3,77.0,[]
Rock Band Track Pack Volume 1,Rock Band: Track Pack - Volume 1,,[66491]
Puyo Puyo!! 20th Anniversary,Puyo Puyo!! 20th Anniversary,80.0,[95784]
Hour of Victory,Hour of Victory,26.66666666666667,"[25065, 48725]"
Namco Soccer Prime Goal,Namco Soccer Prime Goal,,[]
NBA 08,NBA 08,62.0,"[168160, 4268]"
Monster Hunter Frontier Online,Monster Hunter Frontier Online,,[]
Green Lantern: Rise of the Manhunters,Green Lantern: Rise of the Manhunters,80.0,[188594]
Shin Megami Tensei: Digital Devil Saga,Shin Megami Tensei: Digital Devil Saga,76.66666666666667,"[8101, 8102]"
7 Wonders of the Ancient World,7 Wonders of the Ancient World,49.87399123887584,[3009]
Backyard Baseball '09,Backyard Baseball '09,,[27526]
Puppies 3D,Puppies World 3D,,"[100001, 85331, 60135]"
Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,,[]
Mystic Ark,Mystic Ark,,[]
Venetica,Venetica,46.66666666666666,"[4182, 4183]"
LEGO Racers 2,LEGO Racers 2,,[112602]
Transformers: War for Cybertron -- Decepticons,Transformers: War for Cybertron - Decepticons,,[76548]
Overlord: Raising Hell,Overlord: Raising Hell,70.0,[4634]
Sega GT,Sega GT,,"[3394, 34214, 12462, 12463, 90909]"
Fuse (Insomniac),,,
Space Bust-A-Move,Space Bust-A-Move,100.0,[59323]
Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,64.66666666666667,[59940]
Gunstar Heroes,Gunstar Heroes,60.0,"[125514, 11691, 3626, 80178, 93142]"
Tamagotchi no Pichi Pichi Omisecchi,Tamagotchi no Pichi Pichi Omisecchi,,[196737]
Shining Wind,Shining Wind,,[50397]
Brothers in Arms: Double Time,Brothers in Arms: Double Time,50.0,[2389]
Portal Runner,Portal Runner,,[73443]
Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,,,
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,50.0,[131602]
Assault: Retribution,Assault: Retribution,,[75688]
Sengoku Basara 3 Utage,Sengoku Basara 3 Utage,,[69053]
Spartan: Total Warrior,Spartan: Total Warrior,77.5,"[18201, 188125]"
Gravity Rush Remastered,Gravity Rush Remastered,78.66666666666667,"[188890, 33594]"
Rock Band Track Pack Volume 2,Rock Band: Track Pack - Volume 2,,[59683]
City Crisis,City Crisis,,[61783]
Zapper: One Wicked Cricket!,Zapper: One Wicked Cricket!,34.0,[29361]
Assassination Classroom: Grand Siege on Kuro-sensei,,,
Advent Rising,Advent Rising,68.75,"[123688, 123689, 136746, 136747, 136748, 136749, 23120, 23121]"
Surf Riders,Surf Riders,,[17193]
Torino 2006,Torino 2006,70.0,"[6088, 3471]"
Nobunaga no Yabou: Ranseiki,Nobunaga's Ambition: Ranseiki,,[]
Derby Stallion Advance,Derby Stallion Advance,,[]
PBR: Out of the Chute,Professional Bull Riding: Out of the Chute,,[185023]
Thor: God of Thunder,Thor: God of Thunder,51.83333333333334,"[112960, 112961, 112962, 187938, 22615]"
TOCA Race Driver 2: Ultimate Racing Simulator,,,
The Price is Right: Decades,The Price is Right: Decades,60.0,[58613]
Snood,Snood,,[3760]
The Sky Crawlers: Innocent Aces,The Sky Crawlers: Innocent Aces,87.5,[2781]
Avatar: The Last Airbender - Into the Inferno,Avatar: The Last Airbender - Into the Inferno,66.66666666666667,[59653]
Fit in Six,Fit in Six: Six Ways to Get in Shape,,[79738]
DT Racer,DT Racer,,"[17324, 17325]"
SimAnimals Africa,SimAnimals Africa,65.0,"[59363, 168196]"
Deepak Chopra's Leela,Deepak Chopra's Leela,60.0,[48617]
Twister Mania,Twister Mania,70.0,[16406]
World Cup Golf: Professional Edition,World Cup Golf: Professional Edition,50.0,[]
Black Dawn,Black Dawn,,[72603]
Soccer Tsuku: Pro Soccer Club o Tsukurou!,,,
428: Fuusa Sareta Shibuya de,428: Shibuya Scramble,82.5,"[190642, 23228, 211525, 211524]"
Warriors of Might and Magic,Warriors of Might and Magic,,[71189]
Drome Racers,Drome Racers,66.0,"[61249, 5628]"
Impossible Mission,Impossible Mission,,"[36611, 15786, 60323, 81328]"
NCIS,NCIS,56.5,"[16416, 81564]"
Garfield's Fun Fest,Garfield's Fun Fest,,"[163643, 66061]"
7th Dragon 2020-II,7th Dragon 2020-II,,[106445]
Doukyuusei 2,Doukyuusei 2,,[]
SkullMonkeys,Skullmonkeys,84.43606561545604,[75011]
Cloudy With a Chance of Meatballs,Cloudy with a Chance of Meatballs,,[]
Zenses: Ocean,Zenses: Ocean,40.0,"[18030, 18031]"
Ben 10 Galactic Racing,Ben 10: Galactic Racing,70.0,[48562]
Teenage Mutant Ninja Turtles: Arcade Attack,Teenage Mutant Ninja Turtles: Arcade Attack,20.0,"[191016, 35802]"
Baroque,Baroque,70.0,"[30017, 98959]"
Left Brain Right Brain 2,Left Brain Right Brain 2,20.0,[59796]
Dynasty Warriors: Gundam Reborn,Dynasty Warriors: Gundam Reborn,64.22222222222223,"[13745, 166461]"
Kidz Sports: Crazy Golf,Kidz Sports Crazy Golf,,[66500]
Little Battlers eXperience: Wars,,,
Victorious: Time to Shine,Victorious: Time to Shine,50.0,"[6664, 6663]"
Aikatsu! 365 Idol Days,Aikatsu! 365 Idol Days,,[98678]
Petz Puppyz & Kittenz,Petz Puppyz and Kittenz,,[81060]
The Stronghold Collection,The Stronghold Collection,,[]
Operation Abyss: New Tokyo Legacy,Operation Abyss: New Tokyo Legacy,70.0,"[115121, 187980]"
Transformer: Rise of the Dark Spark,Transformers: Rise of the Dark Spark,,[58744]
Mega Man X Collection,Mega Man X Collection,85.11696389300218,[28534]
Detana TwinBee Yahho! Deluxe Pack,Detana TwinBee Yahho! Deluxe Pack,,[]
Dragon Ball: Origins,Dragon Ball: Origins,75.0,"[69828, 105837, 105838, 105839, 188696]"
Last Ranker,Last Ranker,,[]
Quantum Redshift,Quantum Redshift,80.0,[58170]
Smash Court Tennis Pro Tournament 2,Smash Court Tennis Pro Tournament 2,65.0,[65754]
Eat Lead: The Return of Matt Hazard,Eat Lead: The Return of Matt Hazard,46.25,[48504]
Battleborn,Battleborn,73.0625,"[6674, 188526]"
Power Pro Kun Pocket 13,Pawapuro-kun Pocket 13,,[120536]
Armed and Dangerous,Armed and Dangerous,82.5,"[123030, 4995, 33494, 123031]"
Jurassic: The Hunted,Jurassic: The Hunted,70.0,[2587]
Adventures to Go!,Adventures to Go!,,"[50128, 59305, 50127]"
Conduit 2,Conduit 2,68.0,"[191136, 211135]"
Supremacy MMA,Supremacy MMA,50.0,"[4158, 4159]"
World Soccer Winning Eleven 2002,,,
Geometry Wars: Galaxies,Geometry Wars: Galaxies,83.0,[2534]
Actua Tennis,Actua Tennis,,[]
Horse Life,Horse Life,,[18063]
Monster Truck Madness,Monster Truck Madness,,[79029]
Sonic Jam,Sonic Jam,,"[29370, 29371]"
Puella Magi Madoka Magica Portable,Puella Magi Madoka Magica Portable,,[]
Ninja Reflex,Ninja Reflex,46.66666666666666,"[66089, 65966, 81743]"
Peter Jacobsen's Golden Tee Golf,Peter Jacobsen's Golden Tee Golf,,[70944]
Calling,,,
